0l,96m,1.7286472238594508
0l,97m,1.627006360830689
0l,98m,1.6087290446506213
0l,99m,1.6227890752750405
0l,0m,1.6387243323581036
0l,1m,1.7429077193382774
0l,10m,1.7570150687800752
0l,11m,1.7352315125387443
0l,12m,1.6212421789748073
0l,13m,1.636937862966176
0l,14m,1.6334630744091023
0l,15m,1.7523257807167274
0l,16m,1.7528170179487175
0l,17m,1.6832247875603512
0l,18m,1.6102020855263173
0l,19m,1.5514945843750019
0l,2m,1.643115322335761
0l,20m,1.760515156762874
0l,21m,1.630791207530648
0l,22m,1.6023341265458724
0l,23m,1.624633871370498
0l,24m,1.772000375781695
0l,25m,1.5964705935098211
0l,26m,1.615209585611511
0l,27m,1.6483295565319251
0l,28m,1.5849256534883676
0l,29m,1.708583366193185
0l,3m,1.6339471740259732
0l,30m,1.7311717906055457
0l,31m,1.747721376905703
0l,32m,1.6417000914719948
0l,33m,1.7806327631803927
1l,56m,1.777116949106336
1l,57m,1.837910570270269
1l,58m,1.8751562527769434
1l,59m,1.8602738977443622
1l,6m,1.6601104139306515
1l,60m,1.7534303746130029
1l,61m,1.7526312850256112
1l,62m,1.7165305686754369
1l,63m,1.6751859786063539
1l,64m,1.7812602308383219
1l,65m,1.853060601994557
1l,66m,1.8762530844942487
1l,67m,1.7929734847761167
1l,68m,1.7256049747381397
1l,69m,1.8161887928118396
1l,7m,1.8634053444846308
1l,70m,1.8595514338323351
1l,71m,1.7047596839186712
1l,72m,1.730815326273789
1l,73m,1.8657312277794502
1l,74m,1.719434365182436
1l,75m,1.8720696875952476
1l,76m,1.76178440517779
1l,77m,1.8527456364457808
1l,78m,1.8577529478601533
1l,79m,1.7666118840315712
1l,8m,1.7360828565712518
1l,80m,1.8764011035422299
1l,81m,1.660627969770253
1l,82m,1.8568432984894259
1l,83m,1.7495845967192842
1l,84m,1.8546138955762865
10l,49m,1.5993369923186354
10l,5m,1.5885688060879386
10l,50m,1.600892329954953
10l,51m,1.5399367554240628
10l,52m,1.6964975042971986
10l,53m,1.578003902234636
10l,54m,1.6921088543635356
10l,55m,1.7383900491257291
10l,56m,1.6396168452115816
10l,57m,1.7035515878603127
10l,58m,1.7336489718076291
10l,59m,1.7182463881506076
10l,6m,1.527644984780158
10l,60m,1.614108998293514
10l,61m,1.6141190245856358
10l,62m,1.5878452469658482
10l,63m,1.5431766959820152
10l,64m,1.6378988256100933
10l,65m,1.7123779607897651
10l,66m,1.731980691900918
10l,67m,1.651047465370927
10l,68m,1.5832143078658039
10l,69m,1.6724704961218817
10l,7m,1.7200849833748937
10l,70m,1.7337611003614106
10l,71m,1.5675636240814017
10l,72m,1.592108454494224
10l,73m,1.7217279227146824
10l,74m,1.580161563244473
10l,75m,1.7181958413716205
10l,76m,1.6008273352192388
10l,77m,1.7140292248750697
11l,12m,1.5316345865118843
11l,13m,1.5599678238731212
11l,14m,1.5419833123783038
11l,15m,1.6659654703794706
11l,16m,1.6676969447181178
11l,17m,1.594976465615656
11l,18m,1.5310911959329472
11l,19m,1.4794030260060231
11l,2m,1.5539340323480224
11l,20m,1.6749929853181094
11l,21m,1.5454985050279306
11l,22m,1.5191228278236912
11l,23m,1.5493667978187922
11l,24m,1.6812342342047928
11l,25m,1.5188569887824876
11l,26m,1.5348502097264431
11l,27m,1.5527238896628566
11l,28m,1.5031097873051207
11l,29m,1.627571301175182
11l,3m,1.5508385074668123
11l,30m,1.6525255545553752
11l,31m,1.67149782956095
11l,32m,1.563457444384302
11l,33m,1.6888475663209603
11l,34m,1.670246987735079
11l,35m,1.653068789473683
11l,36m,1.4555794034558418
11l,37m,1.4855557367699441
11l,38m,1.593832592622511
11l,39m,1.5488507498601005
11l,4m,1.5470629958240527
11l,40m,1.551082365030673
1l,89m,1.8712645194452844
1l,9m,1.7197311919999994
1l,90m,1.811366720472441
1l,91m,1.6857752459876554
1l,92m,1.7129738435458737
1l,93m,1.8702385354975706
1l,94m,1.780078313446397
1l,95m,1.7558178100714952
1l,96m,1.8408815189873402
1l,97m,1.7339496752450998
1l,98m,1.7223710979907279
1l,99m,1.7309606067692305
1l,0m,1.7498212235367374
1l,1m,1.8656706104846066
1l,10m,1.8810348560628976
1l,11m,1.853006298377405
1l,12m,1.727526163692302
1l,13m,1.7502957291217245
1l,14m,1.73322493491672
1l,15m,1.8639189755360939
1l,16m,1.8710424628224573
1l,17m,1.7967196492130784
1l,18m,1.7133543996965075
1l,19m,1.7044172717086856
1l,2m,1.742838779561593
1l,20m,1.8764135619162359
1l,21m,1.7428828059701482
1l,22m,1.7117853345588228
1l,23m,1.741699401489299
1l,24m,1.8795284314965381
1l,25m,1.7081557616155465
1l,26m,1.7151418674184673
1l,6m,1.6601104139306515
1l,60m,1.7534303746130029
1l,61m,1.7526312850256112
1l,62m,1.7165305686754369
1l,63m,1.6751859786063539
1l,64m,1.7812602308383219
1l,65m,1.853060601994557
1l,66m,1.8762530844942487
1l,67m,1.7929734847761167
1l,68m,1.7256049747381397
1l,69m,1.8161887928118396
1l,7m,1.8634053444846308
1l,70m,1.8595514338323351
1l,71m,1.7047596839186712
1l,72m,1.730815326273789
1l,73m,1.8657312277794502
1l,74m,1.719434365182436
1l,75m,1.8720696875952476
1l,76m,1.76178440517779
1l,77m,1.8527456364457808
1l,78m,1.8577529478601533
1l,79m,1.7666118840315712
1l,8m,1.7360828565712518
1l,80m,1.8764011035422299
1l,81m,1.660627969770253
1l,82m,1.8568432984894259
1l,83m,1.7495845967192842
1l,84m,1.8546138955762865
1l,85m,1.7516433135354783
1l,86m,1.729667019402527
1l,87m,1.7461713289678813
1l,88m,1.6823850337693953
11l,74m,1.5264111151279207
11l,75m,1.6652412403292167
11l,76m,1.5657220963212595
11l,77m,1.6506567310719102
11l,78m,1.662668716584835
11l,79m,1.574039796331778
11l,8m,1.5494793620929599
11l,80m,1.6757177151448883
11l,81m,1.4820373578458172
